0.720, 0.0000, -0.0600000
0.730, 0.0000, -0.0600000
0.740, 0.0000, -0.0600000
0.750, 0.0000, -0.0600000
0.760, 0.0000, -0.0600000
0.770, 0.0000, -0.0600000
0.780, 0.0000, -0.0600000
0.790, 0.0000, -0.0600000
0.800, 0.0000, -0.0600000
0.810, 0.0000, -0.0600000
0.820, 0.0000, -0.0600000
0.830, 0.0000, -0.0600000
0.840, 0.0000, -0.0600000
0.850, 0.0000, -0.0600000
0.860, 0.0000, -0.0600000
0.870, 0.0000, -0.0600000
0.880, 0.0000, -0.0600000
0.890, 0.0000, -0.0600000
0.900, 0.0000, -0.0600000
0.910, 0.0000, -0.0600000
0.920, 0.0000, -0.0600000
0.930, 0.0000, -0.0600000
0.940, 0.0000, -0.0600000
0.950, 0.0000, -0.0600000
0.960, 0.0000, -0.0600000
0.970, 0.0000, -0.0600000
0.980, 0.0000, -0.0600000
0.990, 0.0000, -0.0600000
1.000, 0.0050, -0.0600000
1.010, 0.0050, -0.0600000
1.020, 0.0050, -0.0600000
1.030, 0.0050, -0.0600000
1.040, 0.0050, -0.0600000
1.050, 0.0050, -0.0600000
1.060, 0.0050, -0.0600000
1.070, 0.0050, -0.0600000
1.080, 0.0050, -0.0600000
1.090, 0.0050, -0.0600000
1.100, 0.0050, -0.0600000
1.110, 0.0050, -0.0600000
1.120, 0.0050, -0.0600000
1.130, 0.0050, -0.0600000
1.140, 0.0050, -0.0600000
1.150, 0.0050, -0.0600000
1.160, 0.0050, -0.0600000
1.170, 0.0050, -0.0600000
1.180, 0.0050, -0.0600000
1.190, 0.0050, -0.0600000
1.200, 0.0050, -0.0600000
1.210, 0.0050, -0.0600000
1.220, 0.0050, -0.0600000
1.230, 0.0050, -0.0600000
1.240, 0.0050, -0.0600000
1.250, 0.0050, -0.0600000
1.260, 0.0050, -0.0600000
1.270, 0.0050, -0.0600000
1.280, 0.0050, -0.0600000
1.290, 0.0050, -0.0600000
1.300, 0.0050, -0.0600000
1.310, 0.0050, -0.0600000
1.320, 0.0050, -0.0600000
1.330, 0.0050, -0.0600000
1.340, 0.0050, -0.0600000
1.350, 0.0050, -0.0600000
1.360, 0.0050, -0.0600000
1.370, 0.0050, -0.0600000
1.380, 0.0050, -0.0600000
1.390, 0.0050, -0.0600000
1.400, 0.0050, -0.0600000
1.410, 0.0050, -0.0600000
1.420, 0.0050, -0.0600000
1.430, 0.0050, -0.0600000
1.440, 0.0050, -0.0600000
1.450, 0.0050, -0.0600000
1.460, 0.0050, -0.0600000
1.470, 0.0050, -0.0600000
1.480, 0.0050, -0.0600000
1.490, 0.0050, -0.0600000
1.500, 0.0050, -0.0600000
1.510, 0.0050, -0.0600000
1.520, 0.0050, -0.0600000
1.530, 0.0050, -0.0600000
1.540, 0.0050, -0.0600000
1.550, 0.0050, -0.0600000
1.560, 0.0050, -0.0600000
1.570, 0.0050, -0.0600000
1.580, 0.0050, -0.0600000
1.590, 0.0050, -0.0600000
1.600, 0.0050, -0.0600000
1.610, 0.0050, -0.0600000
1.620, 0.0050, -0.0600000
1.630, 0.0050, -0.0600000
1.640, 0.0050, -0.0600000
1.650, 0.0050, -0.0600000
1.660, 0.0050, -0.0600000
1.670, 0.0050, -0.0600000
1.680, 0.0050, -0.0600000
1.690, 0.0050, -0.0600000
1.700, 0.0050, -0.0600000
1.710, 0.0050, -0.0600000
1.720, 0.0050, -0.0600000
1.730, 0.0050, -0.0600000
1.740, 0.0050, -0.0600000
1.750, 0.0050, -0.0600000
1.760, 0.0050, -0.0600000
1.770, 0.0050, -0.0600000
1.780, 0.0050, -0.0600000
1.790, 0.0050, -0.0600000
1.800, 0.0050, -0.0600000
1.810, 0.0050, -0.0600000
1.820, 0.0050, -0.0600000
1.830, 0.0050, -0.0600000
1.840, 0.0050, -0.0600000
1.850, 0.0050, -0.0600000
1.860, 0.0050, -0.0600000
1.870, 0.0050, -0.0600000
1.880, 0.0050, -0.0600000
1.890, 0.0050, -0.0600000
1.900, 0.0050, -0.0600000
1.910, 0.0050, -0.0600000
1.920, 0.0050, -0.0600000
1.930, 0.0050, -0.0600000
1.940, 0.0050, -0.0600000
1.950, 0.0050, -0.0600000
1.960, 0.0050, -0.0600000
1.970, 0.0050, -0.0600000
1.980, 0.0050, -0.0600000
1.990, 0.0050, -0.0600000
2.000, 0.0050, -0.0600000
2.010, 0.0050, -0.0600000
2.020, 0.0050, -0.0600000
2.030, 0.0050, -0.0600000
2.040, 0.0050, -0.0600000
2.050, 0.0050, -0.0600000
2.060, 0.0050, -0.0600000
2.070, 0.0050, -0.0600000
2.080, 0.0050, -0.0600000
2.090, 0.0050, -0.0600000
2.100, 0.0050, -0.0600000
2.110, 0.0050, -0.0600000
2.120, 0.0050, -0.0600000
2.130, 0.0050, -0.0600000
2.140, 0.0050, -0.0600000
2.150, 0.0050, -0.0600000
2.160, 0.0050, -0.0600000
2.170, 0.0050, -0.0600000
2.180, 0.0050, -0.0600000
2.190, 0.0050, -0.0600000
2.200, 0.0050, -0.0600000
2.210, 0.0050, -0.0600000
2.220, 0.0050, -0.0600000
2.230, 0.0050, -0.0600000
2.240, 0.0050, -0.0600000
2.250, 0.0050, -0.0600000
2.260, 0.0050, -0.0600000
2.270, 0.0050, -0.0600000
2.280, 0.0050, -0.0600000
2.290, 0.0050, -0.0600000
2.300, 0.0050, -0.0600000
2.310, 0.0050, -0.0600000
2.320, 0.0050, -0.0600000
2.330, 0.0050, -0.0600000
2.340, 0.0050, -0.0600000
2.350, 0.0050, -0.0600000
2.360, 0.0050, -0.0600000
2.370, 0.0050, -0.0600000
2.380, 0.0050, -0.0600000
2.390, 0.0050, -0.0600000
2.400, 0.0050, -0.0600000
2.410, 0.0050, -0.0600000
2.420, 0.0050, -0.0600000
2.430, 0.0050, -0.0600000
2.440, 0.0050, -0.0600000
2.450, 0.0050, -0.0600000
2.460, 0.0050, -0.0600000
2.470, 0.0050, -0.0600000
2.480, 0.0050, -0.0600000
2.490, 0.0050, -0.0600000
2.500, 0.0050, -0.0600000
2.510, 0.0050, -0.0600000
2.520, 0.0050, -0.0600000
2.530, 0.0050, -0.0600000
2.540, 0.0050, -0.0600000
2.550, 0.0050, -0.0600000
2.560, 0.0050, -0.0599610
2.570, 0.0050, -0.0597550
2.580, 0.0050, -0.0595530
2.590, 0.0050, -0.0593440
2.600, 0.0050, -0.0591490
2.610, 0.0050, -0.0589500
2.620, 0.0050, -0.0587590
2.630, 0.0050, -0.0585690
2.640, 0.0050, -0.0583550
2.650, 0.0050, -0.0581730
2.660, 0.0050, -0.0579740
2.670, 0.0050, -0.0577860
2.680, 0.0050, -0.0575980
2.690, 0.0050, -0.0574170
2.700, 0.0050, -0.0572430
2.710, 0.0050, -0.0570600
2.720, 0.0050, -0.0568610
2.730, 0.0050, -0.0566710
2.740, 0.0050, -0.0565110
2.750, 0.0050, -0.0563440
2.760, 0.0050, -0.0561700
2.770, 0.0050, -0.0559950
2.780, 0.0050, -0.0558210
2.790, 0.0050, -0.0556590
2.800, 0.0050, -0.0554950
2.810, 0.0050, -0.0553400
2.820, 0.0050, -0.0551570
2.830, 0.0050, -0.0550050
2.840, 0.0050, -0.0548490
2.850, 0.0050, -0.0546810
2.860, 0.0050, -0.0545170
2.870, 0.0050, -0.0543650
2.880, 0.0050, -0.0542080
2.890, 0.0050, -0.0540560
2.900, 0.0050, -0.0539000
2.910, 0.0050, -0.0537470
2.920, 0.0050, -0.0536110
2.930, 0.0050, -0.0534510
2.940, 0.0050, -0.0533050
2.950, 0.0050, -0.0531610
2.960, 0.0050, -0.0530080
2.970, 0.0050, -0.0528510
2.980, 0.0050, -0.0527250
2.990, 0.0050, -0.0525800
3.000, 0.0050, -0.0524380
3.010, 0.0050, -0.0522930
3.020, 0.0050, -0.0521480
3.030, 0.0050, -0.0520180
3.040, 0.0050, -0.0518860
3.050, 0.0050, -0.0517530
3.060, 0.0050, -0.0516190
3.070, 0.0050, -0.0514960
3.080, 0.0050, -0.0513500
3.090, 0.0050, -0.0512230
3.100, 0.0050, -0.0511070
3.110, 0.0050, -0.0509780
3.120, 0.0050, -0.0508440
3.130, 0.0050, -0.0507250
3.140, 0.0050, -0.0506020
3.150, 0.0050, -0.0504840
3.160, 0.0050, -0.0503720
3.170, 0.0050, -0.0502570
3.180, 0.0050, -0.0501390
3.190, 0.0050, -0.0500070
3.200, 0.0050, -0.0499020
3.210, 0.0050, -0.0497900
3.220, 0.0050, -0.0496710
3.230, 0.0050, -0.0495500
3.240, 0.0050, -0.0494400
3.250, 0.0050, -0.0493280
3.260, 0.0050, -0.0492130
3.270, 0.0050, -0.0491000
3.280, 0.0050, -0.0489950
3.290, 0.0050, -0.0488830
3.300, 0.0050, -0.0487720
3.310, 0.0050, -0.0486710
3.320, 0.0050, -0.0485700
3.330, 0.0050, -0.0484560
3.340, 0.0050, -0.0483500
3.350, 0.0050, -0.0482460
3.360, 0.0050, -0.0481590
3.370, 0.0050, -0.0480560
3.380, 0.0050, -0.0479480
3.390, 0.0050, -0.0478440
3.400, 0.0050, -0.0477530
3.410, 0.0050, -0.0476530
3.420, 0.0050, -0.0475600
3.430, 0.0050, -0.0474710
3.440, 0.0050, -0.0473930
3.450, 0.0050, -0.0472950
3.460, 0.0050, -0.0471980
3.470, 0.0050, -0.0470990
3.480, 0.0050, -0.0470220
3.490, 0.0050, -0.0469210
3.500, 0.0050, -0.0468500
3.510, 0.0050, -0.0467670
3.520, 0.0050, -0.0466800
3.530, 0.0050, -0.0466100
3.540, 0.0050, -0.0465100
3.550, 0.0050, -0.0464190
3.560, 0.0050, -0.0463390
3.570, 0.0050, -0.0462450
3.580, 0.0050, -0.0461730
3.590, 0.0050, -0.0460900
3.600, 0.0050, -0.0460120
3.610, 0.0050, -0.0459170
3.620, 0.0050, -0.0458420
3.630, 0.0050, -0.0457640
3.640, 0.0050, -0.0456890
3.650, 0.0050, -0.0456090
3.660, 0.0050, -0.0455370
3.670, 0.0050, -0.0454610
3.680, 0.0050, -0.0453790
3.690, 0.0050, -0.0453150
3.700, 0.0050, -0.0452450
3.710, 0.0050, -0.0451610
3.720, 0.0050, -0.0450780
3.730, 0.0050, -0.0450180
3.740, 0.0050, -0.0449410
3.750, 0.0050, -0.0448530
3.760, 0.0050, -0.0447870
3.770, 0.0050, -0.0447140
3.780, 0.0050, -0.0446460
3.790, 0.0050, -0.0445800
3.800, 0.0050, -0.0445180
3.810, 0.0050, -0.0444520
3.820, 0.0050, -0.0443810
3.830, 0.0050, -0.0443230
3.840, 0.0050, -0.0442560
3.850, 0.0050, -0.0442030
3.860, 0.0050, -0.0441490
3.870, 0.0050, -0.0440880
3.880, 0.0050, -0.0440310
3.890, 0.0050, -0.0439640
3.900, 0.0050, -0.0439070
3.910, 0.0050, -0.0438530
3.920, 0.0050, -0.0437870
3.930, 0.0050, -0.0437340
3.940, 0.0050, -0.0436810
3.950, 0.0050, -0.0436330
3.960, 0.0050, -0.0435540
3.970, 0.0050, -0.0435130
3.980, 0.0050, -0.0434800
3.990, 0.0050, -0.0434210
4.000, 0.0050, -0.0433690
4.010, 0.0050, -0.0433160
4.020, 0.0050, -0.0432670
4.030, 0.0050, -0.0432260
4.040, 0.0050, -0.0431720
4.050, 0.0050, -0.0431350
4.060, 0.0050, -0.0430760
4.070, 0.0050, -0.0430330
4.080, 0.0050, -0.0429860
4.090, 0.0050, -0.0429390
4.100, 0.0050, -0.0429020
4.110, 0.0050, -0.0428430
4.120, 0.0050, -0.0427860
4.130, 0.0050, -0.0427480
4.140, 0.0050, -0.0426950
4.150, 0.0050, -0.0426550
4.160, 0.0050, -0.0426000
4.170, 0.0050, -0.0425460
4.180, 0.0050, -0.0424840
4.190, 0.0050, -0.0424460
4.200, 0.0050, -0.0423950
4.210, 0.0050, -0.0423450
4.220, 0.0050, -0.0423000
4.230, 0.0050, -0.0422550
4.240, 0.0050, -0.0422120
4.250, 0.0050, -0.0421720
4.260, 0.0050, -0.0421400
4.270, 0.0050, -0.0420890
4.280, 0.0050, -0.0420450
4.290, 0.0050, -0.0420070
4.300, 0.0050, -0.0419650
4.310, 0.0050, -0.0419060
4.320, 0.0050, -0.0418640
4.330, 0.0050, -0.0418260
4.340, 0.0050, -0.0417740
4.350, 0.0050, -0.0417390
4.360, 0.0050, -0.0416930
4.370, 0.0050, -0.0416520
4.380, 0.0050, -0.0416250
4.390, 0.0050, -0.0415840
4.400, 0.0050, -0.0415490
4.410, 0.0050, -0.0415050
4.420, 0.0050, -0.0414680
4.430, 0.0050, -0.0414370
4.440, 0.0050, -0.0414030
4.450, 0.0050, -0.0413620
4.460, 0.0050, -0.0413210
4.470, 0.0050, -0.0412950
4.480, 0.0050, -0.0412610
4.490, 0.0050, -0.0412200
4.500, 0.0050, -0.0411890
4.510, 0.0050, -0.0411680
4.520, 0.0050, -0.0411420
4.530, 0.0050, -0.0411000
4.540, 0.0050, -0.0410610
4.550, 0.0050, -0.0410340
4.560, 0.0050, -0.0410200
4.570, 0.0050, -0.0409830
4.580, 0.0050, -0.0409510
4.590, 0.0050, -0.0409160
4.600, 0.0050, -0.0408890
4.610, 0.0050, -0.0408630
4.620, 0.0050, -0.0408410
4.630, 0.0050, -0.0407970
4.640, 0.0050, -0.0407620
4.650, 0.0050, -0.0407260
4.660, 0.0050, -0.0407030
4.670, 0.0050, -0.0406700
4.680, 0.0050, -0.0406410
4.690, 0.0050, -0.0406080
4.700, 0.0050, -0.0405820
4.710, 0.0050, -0.0405580
4.720, 0.0050, -0.0405360
4.730, 0.0050, -0.0404920
4.740, 0.0050, -0.0404770
4.750, 0.0050, -0.0404520
4.760, 0.0050, -0.0404140
4.770, 0.0050, -0.0403960
4.780, 0.0050, -0.0403670
4.790, 0.0050, -0.0403420
4.800, 0.0050, -0.0403120
4.810, 0.0050, -0.0402930
4.820, 0.0050, -0.0402630
4.830, 0.0050, -0.0402480
4.840, 0.0050, -0.0402220
4.850, 0.0050, -0.0401960
4.860, 0.0050, -0.0401850
4.870, 0.0050, -0.0401460
4.880, 0.0050, -0.0401180
4.890, 0.0050, -0.0400710
4.900, 0.0050, -0.0400490
4.910, 0.0050, -0.0400190
4.920, 0.0050, -0.0400000
4.930, 0.0050, -0.0399930
4.940, 0.0050, -0.0399500
4.950, 0.0050, -0.0399180
4.960, 0.0050, -0.0399030
4.970, 0.0050, -0.0398750
4.980, 0.0050, -0.0398590
4.990, 0.0050, -0.0398370
5.000, 0.0050, -0.0398210
5.010, 0.0050, -0.0397900
5.020, 0.0050, -0.0397720
5.030, 0.0050, -0.0397490
5.040, 0.0050, -0.0397340
5.050, 0.0050, -0.0397150
5.060, 0.0050, -0.0396900
5.070, 0.0050, -0.0396750
5.080, 0.0050, -0.0396690
5.090, 0.0050, -0.0396440
5.100, 0.0050, -0.0396130
5.110, 0.0050, -0.0395900
5.120, 0.0050, -0.0395780
5.130, 0.0050, -0.0395470
5.140, 0.0050, -0.0395330
5.150, 0.0050, -0.0395190
5.160, 0.0050, -0.0394870
5.170, 0.0050, -0.0394670
5.180, 0.0050, -0.0394460
5.190, 0.0050, -0.0394220
5.200, 0.0050, -0.0394030
5.210, 0.0050, -0.0393840
5.220, 0.0050, -0.0393580
5.230, 0.0050, -0.0393360
5.240, 0.0050, -0.0393300
5.250, 0.0050, -0.0393080
5.260, 0.0050, -0.0392890
5.270, 0.0050, -0.0392780
5.280, 0.0050, -0.0392550
5.290, 0.0050, -0.0392180
5.300, 0.0050, -0.0391950
5.310, 0.0050, -0.0391720
5.320, 0.0050, -0.0391560
5.330, 0.0050, -0.0391230
5.340, 0.0050, -0.0391040
5.350, 0.0050, -0.0390790
5.360, 0.0050, -0.0390570
5.370, 0.0050, -0.0390310
5.380, 0.0050, -0.0390070
5.390, 0.0050, -0.0389670
5.400, 0.0050, -0.0389560
5.410, 0.0050, -0.0389190
5.420, 0.0050, -0.0389070
5.430, 0.0050, -0.0388860
5.440, 0.0050, -0.0388650
5.450, 0.0050, -0.0388290
5.460, 0.0050, -0.0388180
5.470, 0.0050, -0.0388030
5.480, 0.0050, -0.0387930
5.490, 0.0050, -0.0387630
5.500, 0.0050, -0.0387550
5.510, 0.0050, -0.0387510
5.520, 0.0050, -0.0387300
5.530, 0.0050, -0.0387130
5.540, 0.0050, -0.0386910
5.550, 0.0050, -0.0386730
5.560, 0.0050, -0.0386600
5.570, 0.0050, -0.0386380
5.580, 0.0050, -0.0386060
5.590, 0.0050, -0.0385910
5.600, 0.0050, -0.0385860
5.610, 0.0050, -0.0385740
5.620, 0.0050, -0.0385460
5.630, 0.0050, -0.0385310
5.640, 0.0050, -0.0385150
5.650, 0.0050, -0.0385000
5.660, 0.0050, -0.0384740
5.670, 0.0050, -0.0384650
5.680, 0.0050, -0.0384390
5.690, 0.0050, -0.0384330
5.700, 0.0050, -0.0384130
5.710, 0.0050, -0.0384030
5.720, 0.0050, -0.0383810
5.730, 0.0050, -0.0383690
5.740, 0.0050, -0.0383510
5.750, 0.0050, -0.0383400
5.760, 0.0050, -0.0383160
5.770, 0.0050, -0.0383060
5.780, 0.0050, -0.0382930
5.790, 0.0050, -0.0382770
5.800, 0.0050, -0.0382600
5.810, 0.0050, -0.0382400
5.820, 0.0050, -0.0382220
5.830, 0.0050, -0.0382260
5.840, 0.0050, -0.0382040
5.850, 0.0050, -0.0381930
5.860, 0.0050, -0.0381660
5.870, 0.0050, -0.0381560
5.880, 0.0050, -0.0381380
5.890, 0.0050, -0.0381350
5.900, 0.0050, -0.0381220
5.910, 0.0050, -0.0381070
5.920, 0.0050, -0.0381050
5.930, 0.0050, -0.0380960
5.940, 0.0050, -0.0380790
5.950, 0.0050, -0.0380790
5.960, 0.0050, -0.0380520
5.970, 0.0050, -0.0380460
5.980, 0.0050, -0.0380280
5.990, 0.0050, -0.0380220
6.000, 0.0050, -0.0380120
6.010, 0.0050, -0.0380010
6.020, 0.0050, -0.0380060
6.030, 0.0050, -0.0379800
6.040, 0.0050, -0.0379770
6.050, 0.0050, -0.0379550
6.060, 0.0050, -0.0379600
6.070, 0.0050, -0.0379500
6.080, 0.0050, -0.0379390
6.090, 0.0050, -0.0379200
6.100, 0.0050, -0.0379250
6.110, 0.0050, -0.0379120
6.120, 0.0050, -0.0379060
6.130, 0.0050, -0.0378990
6.140, 0.0050, -0.0378870
6.150, 0.0050, -0.0378790
6.160, 0.0050, -0.0378620
6.170, 0.0050, -0.0378560
6.180, 0.0050, -0.0378290
6.190, 0.0050, -0.0378210
6.200, 0.0050, -0.0378130
6.210, 0.0050, -0.0378060
6.220, 0.0050, -0.0378060
6.230, 0.0050, -0.0377970
6.240, 0.0050, -0.0377840
6.250, 0.0050, -0.0377880
6.260, 0.0050, -0.0377840
6.270, 0.0050, -0.0377720
6.280, 0.0050, -0.0377650
6.290, 0.0050, -0.0377600
6.300, 0.0050, -0.0377540
6.310, 0.0050, -0.0377580
6.320, 0.0050, -0.0377520
6.330, 0.0050, -0.0377380
6.340, 0.0050, -0.0377360
6.350, 0.0050, -0.0377460
6.360, 0.0050, -0.0377320
6.370, 0.0050, -0.0377350
6.380, 0.0050, -0.0377260
6.390, 0.0050, -0.0377230
6.400, 0.0050, -0.0377080
6.410, 0.0050, -0.0377130
6.420, 0.0050, -0.0377100
6.430, 0.0050, -0.0376930
6.440, 0.0050, -0.0376940
6.450, 0.0050, -0.0377020
6.460, 0.0050, -0.0376960
6.470, 0.0050, -0.0376940
6.480, 0.0050, -0.0376760
6.490, 0.0050, -0.0376650
6.500, 0.0050, -0.0376760
6.510, 0.0050, -0.0376610
6.520, 0.0050, -0.0376490
6.530, 0.0050, -0.0376490
6.540, 0.0050, -0.0376380
6.550, 0.0050, -0.0376230
6.560, 0.0050, -0.0376180
6.570, 0.0050, -0.0375970
6.580, 0.0050, -0.0375970
6.590, 0.0050, -0.0376090
6.600, 0.0050, -0.0375960
6.610, 0.0050, -0.0375800
6.620, 0.0050, -0.0375760
6.630, 0.0050, -0.0375740
6.640, 0.0050, -0.0375570
6.650, 0.0050, -0.0375530
6.660, 0.0050, -0.0375570
6.670, 0.0050, -0.0375450
6.680, 0.0050, -0.0375310
6.690, 0.0050, -0.0375290
6.700, 0.0050, -0.0375140
6.710, 0.0050, -0.0374990
6.720, 0.0050, -0.0374830
6.730, 0.0050, -0.0374780
6.740, 0.0050, -0.0374690
6.750, 0.0050, -0.0374570
6.760, 0.0050, -0.0374430
6.770, 0.0050, -0.0374340
6.780, 0.0050, -0.0374260
6.790, 0.0050, -0.0374230
6.800, 0.0050, -0.0374050
6.810, 0.0050, -0.0374060
6.820, 0.0050, -0.0374010
6.830, 0.0050, -0.0374010
6.840, 0.0050, -0.0373940
6.850, 0.0050, -0.0373950
6.860, 0.0050, -0.0373870
6.870, 0.0050, -0.0373850
6.880, 0.0050, -0.0373770
6.890, 0.0050, -0.0373590
6.900, 0.0050, -0.0373540
6.910, 0.0050, -0.0373600
6.920, 0.0050, -0.0373540
6.930, 0.0050, -0.0373500
6.940, 0.0050, -0.0373390
6.950, 0.0050, -0.0373390
6.960, 0.0050, -0.0373330
6.970, 0.0050, -0.0373340
6.980, 0.0050, -0.0373280
6.990, 0.0050, -0.0373350
7.000, 0.0050, -0.0373540
7.010, 0.0050, -0.0373540
7.020, 0.0050, -0.0373470
7.030, 0.0050, -0.0373480
7.040, 0.0050, -0.0373460
7.050, 0.0050, -0.0373420
7.060, 0.0050, -0.0373390
7.070, 0.0050, -0.0373340
7.080, 0.0050, -0.0373280
7.090, 0.0050, -0.0373390
7.100, 0.0050, -0.0373480
7.110, 0.0050, -0.0373380
7.120, 0.0050, -0.0373330
7.130, 0.0050, -0.0373300
7.140, 0.0050, -0.0373360
7.150, 0.0050, -0.0373390
7.160, 0.0050, -0.0373260
7.170, 0.0050, -0.0373190
7.180, 0.0050, -0.0373180
7.190, 0.0050, -0.0373240
7.200, 0.0050, -0.0373400
7.210, 0.0050, -0.0373450
7.220, 0.0050, -0.0373440
7.230, 0.0050, -0.0373410
7.240, 0.0050, -0.0373400
7.250, 0.0050, -0.0373310
7.260, 0.0050, -0.0373220
7.270, 0.0050, -0.0373330
7.280, 0.0050, -0.0373360
7.290, 0.0050, -0.0373230
7.300, 0.0050, -0.0373170
7.310, 0.0050, -0.0373240
7.320, 0.0050, -0.0373280
7.330, 0.0050, -0.0373330
7.340, 0.0050, -0.0373200
7.350, 0.0050, -0.0373150
7.360, 0.0050, -0.0373180
7.370, 0.0050, -0.0373260
7.380, 0.0050, -0.0373140
7.390, 0.0050, -0.0373240
7.400, 0.0050, -0.0373260
7.410, 0.0050, -0.0373150
7.420, 0.0050, -0.0373100
7.430, 0.0050, -0.0373080
7.440, 0.0050, -0.0372970
7.450, 0.0050, -0.0372990
7.460, 0.0050, -0.0372890
7.470, 0.0050, -0.0372990
7.480, 0.0050, -0.0372940
7.490, 0.0050, -0.0372960
7.500, 0.0050, -0.0372950
7.510, 0.0050, -0.0372990
7.520, 0.0050, -0.0373020
7.530, 0.0050, -0.0373050
7.540, 0.0050, -0.0373040
7.550, 0.0050, -0.0373070
7.560, 0.0050, -0.0373150
7.570, 0.0050, -0.0373100
7.580, 0.0050, -0.0373180
7.590, 0.0050, -0.0373210
7.600, 0.0050, -0.0373240
7.610, 0.0050, -0.0373210
7.620, 0.0050, -0.0373300
7.630, 0.0050, -0.0373360
7.640, 0.0050, -0.0373490
7.650, 0.0050, -0.0373540
7.660, 0.0050, -0.0373580
7.670, 0.0050, -0.0373650
7.680, 0.0050, -0.0373710
7.690, 0.0050, -0.0373710
7.700, 0.0050, -0.0373780
7.710, 0.0050, -0.0373750
7.720, 0.0050, -0.0373890
7.730, 0.0050, -0.0373840
7.740, 0.0050, -0.0373920
7.750, 0.0050, -0.0373940
7.760, 0.0050, -0.0374080
7.770, 0.0050, -0.0373940
7.780, 0.0050, -0.0373970
7.790, 0.0050, -0.0373910
7.800, 0.0050, -0.0374030
7.810, 0.0050, -0.0374000
7.820, 0.0050, -0.0374020
7.830, 0.0050, -0.0374070
7.840, 0.0050, -0.0373990
7.850, 0.0050, -0.0374110
7.860, 0.0050, -0.0374000
7.870, 0.0050, -0.0374060
7.880, 0.0050, -0.0374120
7.890, 0.0050, -0.0374190
7.900, 0.0050, -0.0374160
7.910, 0.0050, -0.0374010
7.920, 0.0050, -0.0374170
7.930, 0.0050, -0.0374230
7.940, 0.0050, -0.0374210
7.950, 0.0050, -0.0374250
7.960, 0.0050, -0.0374140
7.970, 0.0050, -0.0374180
7.980, 0.0050, -0.0374230
7.990, 0.0050, -0.0374260
8.000, 0.0050, -0.0374250
8.010, 0.0050, -0.0374140
8.020, 0.0050, -0.0374210
8.030, 0.0050, -0.0374280
8.040, 0.0050, -0.0374280
8.050, 0.0050, -0.0374190
8.060, 0.0050, -0.0374220
8.070, 0.0050, -0.0374200
8.080, 0.0050, -0.0374260
8.090, 0.0050, -0.0374160
8.100, 0.0050, -0.0374160
8.110, 0.0050, -0.0374170
8.120, 0.0050, -0.0374260
8.130, 0.0050, -0.0374120
8.140, 0.0050, -0.0374110
8.150, 0.0050, -0.0374190
8.160, 0.0050, -0.0374210
8.170, 0.0050, -0.0374280
8.180, 0.0050, -0.0374160
8.190, 0.0050, -0.0374230
8.200, 0.0050, -0.0374310
8.210, 0.0050, -0.0374380
8.220, 0.0050, -0.0374210
8.230, 0.0050, -0.0374180
